10000 29.978479
50000 29.978235
100000 29.774799
200000 28.673446
400000 26.351362
500000 25.413963
1000000 20.486415
1500000 15.311454
2000000 10.402251
2500000 5.56699
3000000 1.902008
3500000 1.662149
4000000 1.571136
5000000 1.456448
