10000 4.999517
50000 4.994835
100000 4.980085
200000 3.596197
400000 1.421472
500000 1.416273
1000000 1.311314
1500000 1.185204
2000000 1.15039
2500000 1.119106
3000000 1.103322
3500000 1.091012
4000000 1.098805
5000000 1.065008
