50 9.999207
250 9.997593
500 9.992868
1000 9.97983
2000 9.903625
2500 9.826472
5000 9.293
7500 8.665429
10000 7.59606
12500 3.434769
15000 1.364072
17500 1.169458
20000 1.107307
25000 1.084253
