500 19.99742
2500 19.997034
5000 19.974254
10000 18.993721
20000 17.026488
25000 16.208679
50000 12.24128
75000 8.051692
100000 2.538803
125000 1.56627
150000 1.381764
175000 1.247417
200000 1.206019
250000 1.18247
