10000 38.963271
50000 38.963276
100000 38.741169
200000 37.605709
400000 35.307455
500000 34.463039
1000000 29.295986
1500000 24.355567
2000000 19.441492
2500000 14.580138
3000000 9.608959
3500000 4.607757
4000000 1.870041
5000000 1.624504
