50 38.967314
250 38.969264
500 38.96132
1000 38.864191
2000 38.808902
2500 38.752634
5000 38.517593
7500 38.28721
10000 38.04979
12500 37.765234
15000 37.453532
17500 37.078596
20000 36.742278
25000 36.00575
