100 4.999408
500 4.997658
1000 4.997057
2000 4.210512
4000 3.183798
5000 2.02828
10000 1.322055
15000 1.232396
20000 1.087612
25000 1.082453
30000 1.073992
35000 1.068798
40000 1.068383
50000 1.041957
