10000 38.962363
50000 38.955061
100000 38.954253
200000 37.953622
400000 35.946455
500000 34.960468
1000000 29.826823
1500000 24.804206
2000000 19.839749
2500000 14.786649
3000000 9.66848
3500000 4.54542
4000000 2.178938
5000000 1.812295
