1000 19.997974
5000 19.997107
10000 19.781892
20000 18.951576
40000 16.98244
50000 15.998066
100000 11.26063
150000 6.593573
200000 1.673245
250000 1.549327
300000 1.280599
350000 1.251427
400000 1.18721
500000 1.1606
