500 9.999476
2500 9.997747
5000 9.997088
10000 8.995731
20000 7.704107
25000 6.757696
50000 1.775342
75000 1.139637
100000 1.372671
125000 1.137333
150000 1.083885
175000 1.087548
200000 1.069125
250000 1.047722
