5000 9.998975
25000 9.998293
50000 9.995962
100000 8.993015
200000 6.604478
250000 5.578565
500000 1.639229
750000 1.463667
1000000 1.271714
1250000 1.237466
1500000 1.192892
1750000 1.157486
2000000 1.137838
2500000 1.118102
