5000 38.977607
25000 38.977652
50000 38.799672
100000 37.611939
200000 35.728605
250000 34.705719
500000 29.808454
750000 24.872781
1000000 20.182074
1250000 15.21269
1500000 10.207494
1750000 5.093769
2000000 1.883394
2500000 1.620074
