50 29.984126
250 29.972334
500 29.974465
1000 29.881994
2000 29.837034
2500 29.761406
5000 29.560631
7500 29.314824
10000 29.01104
12500 28.670964
15000 28.213333
17500 27.88656
20000 27.376886
25000 26.466039
