100 9.995532
500 9.997718
1000 9.997048
2000 9.367614
4000 8.681791
5000 8.315936
10000 6.273227
15000 1.481439
20000 1.203581
25000 1.174819
30000 1.176396
35000 1.171386
40000 1.175721
50000 1.142355
