1000 9.999127
5000 9.998438
10000 9.777496
20000 8.805991
40000 6.873107
50000 5.978718
100000 1.628625
150000 1.365736
200000 1.186063
250000 1.140069
300000 1.128348
350000 1.091559
400000 1.093288
500000 1.065776
